customer_id,gender,age,age_group,married,kids_under12,area,subs_start_year,download_count,total_price,class
C7447,F,37,30대,S,N,용산구,2017,16,75000.0,Bronze
C7448,M,58,50대,M,N,강남구,2017,17,89300.0,Bronze
C7449,F,66,60대,S,N,용산구,2017,17,88400.0,Bronze
C7450,M,20,20대,S,N,마포구,2017,21,106800.0,Silver
C7451,F,51,50대,M,N,용산구,2017,15,68500.0,Bronze
C7452,F,52,50대,M,Y,송파구,2017,27,118200.0,Silver
C7453,F,23,20대,S,N,용산구,2017,20,97000.0,Silver
C7454,M,24,20대,S,N,마포구,2017,24,115200.0,Silver
C7455,M,35,30대,M,N,마포구,2017,19,105200.0,Silver
C7456,M,46,40대,S,N,관악구,2017,18,86700.0,Bronze
C7457,F,37,30대,S,N,광진구,2017,15,69400.0,Bronze
C7458,M,38,30대,S,N,동작구,2017,13,59500.0,Bronze
C7459,F,59,50대,M,N,강남구,2017,23,114600.0,Silver
C7460,F,20,20대,S,N,관악구,2017,20,93200.0,Silver
C7461,M,41,40대,M,Y,양천구,2017,34,153700.0,Gold
C7462,M,22,20대,S,N,서대문구,2017,16,69700.0,Bronze
C7463,M,43,40대,M,Y,용산구,2017,27,130400.0,Silver
C7464,F,34,30대,M,Y,강남구,2017,30,124100.0,Silver
C7465,M,55,50대,S,N,서초구,2017,18,89200.0,Bronze
C7466,M,56,50대,M,N,강남구,2017,20,100700.0,Silver
C7467,F,57,50대,M,Y,광진구,2017,28,123000.0,Silver
C7468,M,38,30대,S,N,관악구,2017,22,105400.0,Silver
C7469,F,49,40대,S,N,광진구,2017,25,109500.0,Silver
C7470,F,40,40대,M,Y,용산구,2017,40,177700.0,Gold
C7471,F,51,50대,M,Y,동작구,2017,29,124500.0,Silver
C7472,M,22,20대,M,Y,서초구,2017,36,161100.0,Gold
C7473,F,33,30대,M,Y,광진구,2017,44,198500.0,Gold
C7474,M,24,20대,M,N,양천구,2017,14,69200.0,Bronze
C7475,M,35,30대,S,N,서대문구,2017,21,96400.0,Silver
C7476,M,36,30대,S,N,동작구,2017,15,79600.0,Bronze
C7477,F,47,40대,M,N,서대문구,2017,32,161800.0,Gold
C7478,F,38,30대,M,N,용산구,2017,30,143100.0,Silver
C7479,F,61,60대,M,N,마포구,2017,21,102900.0,Silver
C7480,F,40,40대,M,N,용산구,2017,18,89500.0,Bronze
C7481,M,21,20대,S,N,용산구,2017,16,85100.0,Bronze
C7482,F,42,40대,M,Y,서대문구,2017,36,158100.0,Gold
C7483,F,33,30대,M,Y,서초구,2017,30,138900.0,Silver
C7484,M,24,20대,M,N,송파구,2017,16,77900.0,Bronze
C7485,M,35,30대,S,N,강남구,2017,19,98100.0,Silver
C7486,M,26,20대,M,Y,강남구,2017,32,162300.0,Gold
C7487,M,37,30대,S,N,관악구,2017,20,99900.0,Silver
C7488,M,38,30대,M,N,용산구,2017,13,60000.0,Bronze
C7489,F,18,10대,S,N,서초구,2017,28,139400.0,Silver
C7490,F,30,30대,M,Y,동작구,2017,34,141000.0,Silver
C7491,F,31,30대,S,N,강남구,2017,21,101500.0,Silver
C7492,M,52,50대,M,Y,광진구,2017,32,135000.0,Silver
C7493,F,33,30대,M,Y,송파구,2017,31,138900.0,Silver
C7494,M,54,50대,M,N,송파구,2017,12,56500.0,Bronze
C7495,M,35,30대,S,N,서대문구,2017,21,103500.0,Silver
C7496,M,46,40대,M,N,관악구,2017,19,86700.0,Bronze
C7497,M,57,50대,M,Y,마포구,2017,29,135900.0,Silver
C7498,F,28,20대,M,Y,용산구,2017,31,142000.0,Silver
C7499,M,29,20대,S,N,동작구,2017,12,59200.0,Bronze
C7500,M,40,40대,S,N,관악구,2017,17,83500.0,Bronze
C7501,F,21,20대,S,N,광진구,2017,29,140200.0,Silver
C7502,F,32,30대,M,N,서초구,2017,26,128100.0,Silver
C7503,F,43,40대,M,N,마포구,2017,19,93400.0,Silver
C7504,M,34,30대,M,N,용산구,2017,13,57200.0,Bronze
C7505,M,35,30대,S,N,송파구,2017,16,78200.0,Bronze
C7506,M,26,20대,M,Y,광진구,2017,34,146300.0,Silver
C7507,M,57,50대,M,Y,송파구,2017,33,150000.0,Silver
C7508,M,38,30대,M,N,서대문구,2017,24,122200.0,Silver
C7509,F,29,20대,M,N,동작구,2017,28,133700.0,Silver
C7510,F,20,20대,S,N,송파구,2017,17,77700.0,Bronze
C7511,M,21,20대,S,N,광진구,2017,17,71900.0,Bronze
C7512,F,22,20대,S,N,강남구,2017,25,114600.0,Silver
C7513,F,43,40대,S,N,광진구,2017,15,82600.0,Bronze
C7514,M,54,50대,M,N,강남구,2017,14,65500.0,Bronze
C7515,F,25,20대,S,N,강남구,2017,26,124200.0,Silver
C7516,F,46,40대,M,N,강남구,2017,27,136800.0,Silver
C7517,M,47,40대,M,Y,강남구,2017,32,149000.0,Silver
C7518,M,48,40대,M,Y,마포구,2017,36,168100.0,Gold
C7519,F,39,30대,S,N,용산구,2017,19,95400.0,Silver
C7520,F,30,30대,M,N,광진구,2017,25,124400.0,Silver
C7521,M,31,30대,M,Y,용산구,2017,27,131900.0,Silver
C7522,M,22,20대,S,N,동작구,2017,14,69200.0,Bronze
C7523,M,23,20대,S,N,관악구,2017,21,99400.0,Silver
C7524,F,24,20대,S,N,광진구,2017,20,93500.0,Silver
C7525,F,25,20대,S,N,강남구,2017,20,94000.0,Silver
C7526,M,36,30대,M,Y,관악구,2017,35,158200.0,Gold
C7527,M,27,20대,S,N,광진구,2017,24,110400.0,Silver
C7528,M,38,30대,M,N,용산구,2017,17,80500.0,Bronze
C7529,F,62,60대,S,N,서대문구,2017,25,115700.0,Silver
C7530,M,40,40대,M,N,서대문구,2017,21,104900.0,Silver
C7531,F,51,50대,M,Y,서대문구,2017,41,187900.0,Gold
C7532,F,32,30대,M,Y,서대문구,2017,40,175700.0,Gold
C7533,M,53,50대,M,N,용산구,2017,19,92200.0,Silver
C7534,M,54,50대,M,N,용산구,2017,23,111700.0,Silver
C7535,F,25,20대,S,N,관악구,2017,34,139000.0,Silver
C7536,F,36,30대,S,N,용산구,2017,24,119400.0,Silver
C7537,F,57,50대,M,N,강남구,2017,23,112000.0,Silver
C7538,M,28,20대,S,N,강남구,2017,30,142700.0,Silver
C7539,F,29,20대,M,N,양천구,2017,17,81000.0,Bronze
C7540,F,40,40대,M,Y,용산구,2017,36,162700.0,Gold
C7541,M,21,20대,S,N,서초구,2017,22,102600.0,Silver
C7542,M,32,30대,M,Y,동작구,2017,30,138100.0,Silver
C7543,F,53,50대,M,N,용산구,2017,24,116600.0,Silver
C7544,F,24,20대,M,N,송파구,2017,18,94100.0,Silver
C7545,M,45,40대,M,Y,광진구,2017,34,160200.0,Gold
C7546,F,56,50대,M,N,동작구,2017,30,146700.0,Silver
C7547,M,47,40대,M,Y,서초구,2017,26,115500.0,Silver
C7548,M,28,20대,M,Y,용산구,2017,32,139600.0,Silver
C7549,M,61,60대,S,N,관악구,2017,18,79200.0,Bronze
C7550,F,20,20대,S,N,서대문구,2017,18,86000.0,Bronze
C7551,F,31,30대,M,Y,서초구,2017,38,166900.0,Gold
C7552,M,52,50대,S,N,강남구,2017,20,98400.0,Silver
C7553,M,43,40대,S,N,동작구,2017,14,66700.0,Bronze
C7554,F,24,20대,S,N,용산구,2017,20,96700.0,Silver
C7555,F,35,30대,M,Y,관악구,2017,43,194400.0,Gold
C7556,M,46,40대,S,N,서초구,2017,22,108400.0,Silver
C7557,M,47,40대,M,Y,마포구,2017,30,134400.0,Silver
C7558,M,58,50대,M,N,강남구,2017,24,115000.0,Silver
C7559,F,39,30대,S,N,관악구,2017,21,101500.0,Silver
C7560,F,40,40대,M,Y,서대문구,2017,33,150400.0,Gold
C7561,F,21,20대,M,N,강남구,2017,24,114500.0,Silver
C7562,M,22,20대,S,N,관악구,2017,17,81900.0,Bronze
C7563,F,43,40대,S,N,강남구,2017,35,153600.0,Gold
C7564,M,24,20대,M,N,용산구,2017,17,82700.0,Bronze
C7565,F,35,30대,M,N,강남구,2017,23,119400.0,Silver
C7566,M,46,40대,M,N,강남구,2017,14,67700.0,Bronze
C7567,F,47,40대,M,N,동작구,2017,31,155400.0,Gold
C7568,F,38,30대,S,N,서대문구,2017,16,74000.0,Bronze
C7569,F,60,60대,S,N,광진구,2017,18,86700.0,Bronze
C7570,M,50,50대,S,N,강남구,2017,13,72800.0,Bronze
C7571,M,51,50대,M,N,관악구,2017,16,79000.0,Bronze
C7572,M,22,20대,S,N,강남구,2017,16,77200.0,Bronze
C7573,M,33,30대,S,N,서초구,2017,21,105400.0,Silver
C7574,M,24,20대,M,Y,서초구,2017,43,208400.0,Gold
C7575,F,45,40대,M,Y,광진구,2017,31,128500.0,Silver
C7576,F,36,30대,M,Y,마포구,2017,34,154700.0,Gold
C7577,M,37,30대,S,N,마포구,2017,24,110700.0,Silver
C7578,F,19,10대,S,N,송파구,2017,20,96500.0,Silver
C7579,F,63,60대,M,N,송파구,2017,18,86200.0,Bronze
C7580,F,20,20대,M,Y,용산구,2017,42,190400.0,Gold
C7581,M,21,20대,S,N,서대문구,2017,20,100900.0,Silver
C7582,F,42,40대,M,Y,용산구,2017,38,167900.0,Gold
C7583,F,43,40대,M,Y,동작구,2017,33,146000.0,Silver
C7584,M,24,20대,M,N,광진구,2017,15,72200.0,Bronze
C7585,F,25,20대,M,Y,서대문구,2017,29,126700.0,Silver
C7586,F,36,30대,M,N,마포구,2017,19,96400.0,Silver
C7587,F,37,30대,M,Y,마포구,2017,40,180800.0,Gold
C7588,M,38,30대,M,N,동작구,2017,22,106200.0,Silver
C7589,M,49,40대,M,Y,강남구,2017,38,174500.0,Gold
C7590,M,50,50대,M,N,강남구,2017,22,111900.0,Silver
C7591,F,41,40대,M,N,서대문구,2017,30,149100.0,Silver
C7592,F,42,40대,M,Y,강남구,2017,29,130900.0,Silver
C7593,F,33,30대,M,N,마포구,2017,23,111200.0,Silver
C7594,F,24,20대,S,N,광진구,2017,27,129700.0,Silver
C7595,F,45,40대,M,Y,서대문구,2017,31,137900.0,Silver
C7596,M,36,30대,M,N,마포구,2017,23,109900.0,Silver
C7597,F,27,20대,M,N,용산구,2017,24,110800.0,Silver
C7598,F,28,20대,M,Y,송파구,2017,22,98200.0,Silver
C7599,F,49,40대,M,N,양천구,2017,25,120900.0,Silver
C7600,F,30,30대,M,Y,동작구,2017,33,155100.0,Gold
C7601,M,21,20대,M,Y,강남구,2017,24,103700.0,Silver
C7602,M,22,20대,S,N,강남구,2017,19,91200.0,Silver
C7603,M,33,30대,M,Y,광진구,2017,28,131000.0,Silver
C7604,F,18,10대,S,N,용산구,2017,24,113200.0,Silver
C7605,F,35,30대,M,N,관악구,2017,20,100600.0,Silver
C7606,F,19,10대,S,N,서초구,2017,13,61500.0,Bronze
C7607,M,27,20대,M,Y,송파구,2017,24,116900.0,Silver
C7608,M,48,40대,M,Y,관악구,2017,29,129900.0,Silver
C7609,F,59,50대,M,Y,용산구,2017,36,168200.0,Gold
C7610,M,40,40대,S,N,관악구,2017,15,70500.0,Bronze
C7611,M,31,30대,S,N,강남구,2017,16,75900.0,Bronze
C7612,M,42,40대,M,Y,마포구,2017,33,148400.0,Silver
C7613,F,23,20대,S,N,용산구,2017,18,85000.0,Bronze
C7614,M,44,40대,M,Y,용산구,2017,36,163300.0,Gold
C7615,M,25,20대,M,Y,서대문구,2017,32,145700.0,Silver
C7616,F,46,40대,M,N,강남구,2017,19,90500.0,Silver
C7617,F,27,20대,M,Y,마포구,2017,45,199200.0,Gold
C7618,F,28,20대,S,N,강남구,2017,29,131400.0,Silver
C7619,M,29,20대,S,N,강남구,2017,20,100200.0,Silver
C7620,M,20,20대,S,N,강남구,2017,19,89600.0,Bronze
C7621,F,31,30대,M,N,송파구,2017,17,84400.0,Bronze
C7622,M,52,50대,M,N,양천구,2017,14,72200.0,Bronze
C7623,M,23,20대,S,N,양천구,2017,19,96900.0,Silver
C7624,F,44,40대,M,N,양천구,2017,27,130700.0,Silver
C7625,M,25,20대,M,Y,마포구,2017,25,112400.0,Silver
C7626,M,46,40대,M,N,강남구,2017,19,89000.0,Bronze
C7627,F,27,20대,M,Y,강남구,2017,39,168200.0,Gold
C7628,M,58,50대,S,N,강남구,2017,18,89700.0,Bronze
C7629,M,29,20대,M,N,서대문구,2017,21,96000.0,Silver
C7630,F,30,30대,S,N,강남구,2017,22,104500.0,Silver
C7631,M,21,20대,M,Y,서대문구,2017,33,152200.0,Gold
C7632,M,32,30대,M,N,용산구,2017,22,103200.0,Silver
C7633,F,33,30대,M,Y,서대문구,2017,37,155500.0,Gold
C7634,F,24,20대,M,N,양천구,2017,16,77200.0,Bronze
C7635,M,45,40대,M,Y,강남구,2017,41,181100.0,Gold
C7636,M,46,40대,S,N,광진구,2017,21,100400.0,Silver
C7637,M,27,20대,M,Y,송파구,2017,32,148700.0,Silver
C7638,F,48,40대,S,N,동작구,2017,20,99400.0,Silver
C7639,F,59,50대,M,N,광진구,2017,24,124900.0,Silver
C7640,M,20,20대,S,N,서대문구,2017,15,76400.0,Bronze
C7641,F,41,40대,S,N,용산구,2017,27,131100.0,Silver
C7642,M,22,20대,M,N,강남구,2017,14,66000.0,Bronze
C7643,M,23,20대,M,Y,송파구,2017,28,130400.0,Silver
C7644,M,34,30대,M,Y,관악구,2017,38,177600.0,Gold
C7645,F,55,50대,M,N,송파구,2017,14,68400.0,Bronze
C7646,M,46,40대,M,Y,양천구,2017,28,121100.0,Silver
C7647,M,37,30대,S,N,송파구,2017,15,76900.0,Bronze
C7648,F,48,40대,S,N,광진구,2017,22,110300.0,Silver
C7649,F,59,50대,M,N,광진구,2017,27,124200.0,Silver
C7650,M,20,20대,S,N,송파구,2017,16,80400.0,Bronze
C7651,F,21,20대,S,N,양천구,2017,23,108000.0,Silver
C7652,M,22,20대,S,N,서대문구,2017,23,114100.0,Silver
C7653,F,43,40대,M,N,광진구,2017,19,84700.0,Bronze
C7654,M,24,20대,M,N,서대문구,2017,18,88200.0,Bronze
C7655,F,35,30대,S,N,동작구,2017,19,90700.0,Silver
C7656,F,46,40대,S,N,마포구,2017,17,80000.0,Bronze
C7657,F,37,30대,S,N,서대문구,2017,23,115400.0,Silver
C7658,F,38,30대,S,N,양천구,2017,26,134100.0,Silver
C7659,F,66,60대,S,N,광진구,2017,14,67900.0,Bronze
C7660,M,20,20대,S,N,강남구,2017,15,76000.0,Bronze
C7661,M,21,20대,M,N,용산구,2017,22,106700.0,Silver
C7662,F,22,20대,M,N,광진구,2017,19,90600.0,Silver
C7663,M,33,30대,M,Y,용산구,2017,31,149100.0,Silver
C7664,M,34,30대,M,Y,용산구,2017,26,118900.0,Silver
C7665,F,45,40대,M,Y,동작구,2017,38,176500.0,Gold
C7666,M,46,40대,M,N,송파구,2017,17,77700.0,Bronze
C7667,F,37,30대,S,N,광진구,2017,29,145400.0,Silver
C7668,M,48,40대,M,N,동작구,2017,21,104400.0,Silver
C7669,F,29,20대,M,N,용산구,2017,23,106500.0,Silver
C7670,M,40,40대,M,Y,용산구,2017,36,173000.0,Gold
C7671,F,41,40대,M,Y,서초구,2017,27,122600.0,Silver
C7672,M,32,30대,S,N,서초구,2017,15,74700.0,Bronze
C7673,F,23,20대,M,N,송파구,2017,18,82200.0,Bronze
C7674,M,44,40대,M,N,송파구,2017,8,39200.0,Bronze
C7675,F,35,30대,S,N,서초구,2017,21,97400.0,Silver
C7676,F,26,20대,S,N,송파구,2017,21,103400.0,Silver
C7677,M,27,20대,M,Y,송파구,2017,32,148400.0,Silver
C7678,F,58,50대,M,N,마포구,2017,15,75900.0,Bronze
C7679,M,65,60대,S,N,양천구,2017,19,97800.0,Silver
C7680,M,50,50대,M,N,용산구,2017,20,96400.0,Silver
C7681,F,41,40대,S,N,송파구,2017,20,101600.0,Silver
C7682,F,22,20대,M,Y,송파구,2018,18,77700.0,Bronze
C7683,F,43,40대,M,Y,송파구,2018,12,57700.0,Bronze
C7684,F,24,20대,M,Y,용산구,2018,17,74000.0,Bronze
C7685,F,45,40대,S,Y,마포구,2018,16,67000.0,Bronze
C7686,M,26,20대,S,N,용산구,2018,11,48200.0,Bronze
C7687,F,27,20대,M,Y,서대문구,2018,16,78900.0,Bronze
C7688,F,48,40대,M,Y,강남구,2018,16,72900.0,Bronze
C7689,M,49,40대,M,Y,강남구,2018,15,69700.0,Bronze
C7690,F,30,30대,M,Y,마포구,2018,18,77500.0,Bronze
C7691,F,51,50대,M,Y,용산구,2018,18,82400.0,Bronze
C7692,M,22,20대,M,N,양천구,2018,7,32500.0,Bronze
C7693,F,53,50대,S,N,광진구,2018,6,26500.0,Bronze
C7694,F,24,20대,M,N,서대문구,2018,11,53000.0,Bronze
C7695,F,35,30대,M,N,마포구,2018,9,46200.0,Bronze
C7696,F,46,40대,M,N,서대문구,2018,11,52000.0,Bronze
C7697,M,27,20대,S,N,강남구,2018,10,45500.0,Bronze
C7698,M,28,20대,S,N,광진구,2018,9,47900.0,Bronze
C7699,M,29,20대,S,N,용산구,2018,10,49200.0,Bronze
C7700,M,40,40대,M,Y,용산구,2018,12,56500.0,Bronze
C7701,M,21,20대,S,N,용산구,2018,9,53100.0,Bronze
C7702,F,52,50대,S,N,양천구,2018,10,47000.0,Bronze
C7703,F,43,40대,M,N,용산구,2018,12,57000.0,Bronze
C7704,M,54,50대,M,N,서초구,2018,9,44000.0,Bronze
C7705,M,35,30대,S,N,양천구,2018,10,46500.0,Bronze
C7706,F,56,50대,M,N,강남구,2018,10,47500.0,Bronze
C7707,M,27,20대,M,Y,서대문구,2018,15,64700.0,Bronze
C7708,M,48,40대,S,N,강남구,2018,5,25200.0,Bronze
C7709,F,29,20대,S,N,강남구,2018,12,56000.0,Bronze
C7710,F,20,20대,S,N,서초구,2018,12,55500.0,Bronze
C7711,F,31,30대,M,Y,마포구,2018,13,69900.0,Bronze
C7712,F,32,30대,M,Y,강남구,2018,16,67500.0,Bronze
C7713,F,33,30대,M,Y,송파구,2018,13,56000.0,Bronze
C7714,F,44,40대,M,Y,서대문구,2018,11,52700.0,Bronze
C7715,F,25,20대,S,N,강남구,2018,12,66100.0,Bronze
C7716,F,26,20대,M,N,마포구,2018,9,43500.0,Bronze
C7717,M,37,30대,S,N,서대문구,2018,14,70000.0,Bronze
C7718,M,38,30대,S,N,서초구,2018,6,33400.0,Bronze
C7719,F,49,40대,M,N,서초구,2018,9,41500.0,Bronze
C7720,M,20,20대,M,N,마포구,2018,5,24000.0,Bronze
C7721,M,21,20대,M,N,서대문구,2018,6,33400.0,Bronze
C7722,M,22,20대,S,N,양천구,2018,10,50400.0,Bronze
C7723,F,23,20대,S,N,서초구,2018,10,45000.0,Bronze
C7724,M,24,20대,S,N,용산구,2018,11,53200.0,Bronze
C7725,M,35,30대,S,N,서초구,2018,5,23000.0,Bronze
C7726,M,26,20대,M,Y,용산구,2018,20,91900.0,Silver
C7727,M,47,40대,M,Y,강남구,2018,12,55500.0,Bronze
C7728,F,38,30대,S,N,송파구,2018,11,51000.0,Bronze
C7729,F,66,60대,M,N,용산구,2018,8,39000.0,Bronze
C7730,F,40,40대,M,Y,관악구,2018,14,63000.0,Bronze
C7731,F,51,50대,M,N,송파구,2018,4,20700.0,Bronze
C7732,M,32,30대,M,N,강남구,2018,9,44700.0,Bronze
C7733,F,23,20대,M,N,동작구,2018,12,56000.0,Bronze
C7734,M,24,20대,S,N,송파구,2018,5,21000.0,Bronze
C7735,M,55,50대,M,N,서대문구,2018,5,23500.0,Bronze
C7736,F,46,40대,M,N,용산구,2018,10,50000.0,Bronze
C7737,F,37,30대,M,N,광진구,2018,9,39200.0,Bronze
C7738,F,38,30대,S,N,용산구,2018,13,62000.0,Bronze
C7739,F,59,50대,M,N,관악구,2018,14,67000.0,Bronze
C7740,F,40,40대,M,Y,동작구,2018,14,65900.0,Bronze
C7741,M,21,20대,M,N,동작구,2018,18,90900.0,Silver
C7742,F,32,30대,S,N,송파구,2018,12,53500.0,Bronze
C7743,F,23,20대,M,N,강남구,2018,10,47000.0,Bronze
C7744,F,24,20대,S,N,강남구,2018,10,45000.0,Bronze
C7745,F,45,40대,M,Y,양천구,2018,11,52200.0,Bronze
C7746,M,46,40대,M,Y,동작구,2018,16,79900.0,Bronze
C7747,F,37,30대,S,N,광진구,2018,9,43700.0,Bronze
C7748,F,58,50대,M,Y,관악구,2018,16,71500.0,Bronze
C7749,M,65,60대,S,N,용산구,2018,7,33000.0,Bronze
C7750,M,30,30대,M,N,마포구,2018,10,49200.0,Bronze
C7751,M,31,30대,M,Y,강남구,2018,18,90600.0,Silver
C7752,M,22,20대,M,Y,강남구,2018,14,67900.0,Bronze
C7753,M,33,30대,M,Y,용산구,2018,13,66100.0,Bronze
C7754,M,24,20대,S,N,강남구,2018,6,30200.0,Bronze
C7755,F,55,50대,S,N,광진구,2018,10,49200.0,Bronze
C7756,F,46,40대,M,Y,강남구,2018,11,52700.0,Bronze
C7757,F,47,40대,S,N,강남구,2018,12,57500.0,Bronze
C7758,M,28,20대,M,Y,마포구,2018,19,90200.0,Silver
C7759,M,61,60대,S,N,강남구,2018,14,76000.0,Bronze
C7760,F,50,50대,S,N,송파구,2018,8,41900.0,Bronze
C7761,F,51,50대,S,N,송파구,2018,11,55700.0,Bronze
C7762,M,52,50대,S,N,용산구,2018,9,44700.0,Bronze
C7763,F,23,20대,S,N,송파구,2018,13,62700.0,Bronze
C7764,F,24,20대,M,Y,용산구,2018,14,58500.0,Bronze
C7765,M,35,30대,S,N,강남구,2018,8,39700.0,Bronze
C7766,M,46,40대,S,N,서초구,2018,7,31000.0,Bronze
C7767,M,37,30대,M,N,서대문구,2018,8,40200.0,Bronze
C7768,F,58,50대,M,Y,서대문구,2018,15,61000.0,Bronze
C7769,M,39,30대,S,N,용산구,2018,10,45500.0,Bronze
C7770,F,40,40대,M,Y,동작구,2018,14,54700.0,Bronze
C7771,M,41,40대,M,N,동작구,2018,11,54100.0,Bronze
C7772,F,52,50대,M,Y,용산구,2018,18,83400.0,Bronze
C7773,M,43,40대,M,Y,용산구,2018,11,48200.0,Bronze
C7774,F,54,50대,M,N,강남구,2018,8,41200.0,Bronze
C7775,M,35,30대,M,N,서대문구,2018,14,77000.0,Bronze
C7776,F,36,30대,M,Y,광진구,2018,16,75200.0,Bronze
C7777,M,47,40대,M,N,광진구,2018,9,47400.0,Bronze
C7778,F,58,50대,M,N,강남구,2018,15,71000.0,Bronze
C7779,F,49,40대,M,Y,강남구,2018,10,44200.0,Bronze
C7780,F,20,20대,M,Y,용산구,2018,20,93000.0,Silver
C7781,M,51,50대,M,N,마포구,2018,4,14700.0,Bronze
C7782,M,32,30대,M,N,강남구,2018,12,58200.0,Bronze
C7783,M,43,40대,M,Y,관악구,2018,17,84100.0,Bronze
C7784,F,24,20대,S,N,마포구,2018,10,49200.0,Bronze
C7785,M,45,40대,M,Y,강남구,2018,15,69700.0,Bronze
C7786,M,56,50대,M,Y,광진구,2018,13,56500.0,Bronze
C7787,M,37,30대,M,N,강남구,2018,10,49200.0,Bronze
C7788,F,38,30대,S,N,관악구,2018,8,39700.0,Bronze
C7789,F,39,30대,M,Y,송파구,2018,14,66200.0,Bronze
C7790,M,20,20대,S,N,송파구,2018,10,48200.0,Bronze
C7791,F,51,50대,M,N,동작구,2018,7,34500.0,Bronze
C7792,F,52,50대,M,N,송파구,2018,11,49500.0,Bronze
C7793,F,53,50대,M,Y,강남구,2018,10,41000.0,Bronze
C7794,F,34,30대,M,Y,강남구,2018,20,76200.0,Bronze
C7795,F,35,30대,S,N,광진구,2018,12,51000.0,Bronze
C7796,M,36,30대,S,N,용산구,2018,7,35900.0,Bronze
C7797,F,47,40대,M,N,강남구,2018,8,37500.0,Bronze
C7798,F,48,40대,M,Y,마포구,2018,11,54400.0,Bronze
C7799,M,66,60대,S,N,송파구,2018,7,33500.0,Bronze
C7800,F,40,40대,S,N,서대문구,2018,11,52000.0,Bronze
C7801,M,31,30대,M,Y,용산구,2018,12,56700.0,Bronze
C7802,M,32,30대,M,Y,서대문구,2018,14,63900.0,Bronze
C7803,M,23,20대,M,N,용산구,2018,5,24000.0,Bronze
C7804,F,54,50대,S,N,강남구,2018,7,33000.0,Bronze
C7805,M,25,20대,S,N,강남구,2018,11,53200.0,Bronze
C7806,F,36,30대,M,N,관악구,2018,9,44700.0,Bronze
C7807,M,57,50대,M,N,용산구,2018,7,35200.0,Bronze
C7808,F,38,30대,M,N,동작구,2018,7,39900.0,Bronze
C7809,F,39,30대,S,N,송파구,2018,14,66500.0,Bronze
C7810,F,40,40대,M,Y,용산구,2018,12,57000.0,Bronze
C7811,F,21,20대,M,N,양천구,2018,18,89400.0,Bronze
C7812,F,52,50대,M,Y,동작구,2018,14,66000.0,Bronze
C7813,F,33,30대,M,N,강남구,2018,8,38000.0,Bronze
C7814,F,24,20대,S,N,광진구,2018,14,65000.0,Bronze
C7815,M,45,40대,M,N,관악구,2018,10,47000.0,Bronze
C7816,F,46,40대,M,N,용산구,2018,17,72000.0,Bronze
C7817,F,37,30대,S,N,광진구,2018,15,70500.0,Bronze
C7818,M,38,30대,M,Y,송파구,2018,15,72400.0,Bronze
C7819,F,65,60대,M,N,송파구,2018,10,51200.0,Bronze
C7820,M,40,40대,S,N,서대문구,2018,9,42400.0,Bronze
C7821,F,21,20대,S,N,송파구,2018,8,36500.0,Bronze
C7822,M,22,20대,S,N,용산구,2018,11,54900.0,Bronze
C7823,M,43,40대,M,N,용산구,2018,16,87300.0,Bronze
C7824,M,24,20대,M,N,강남구,2018,13,67900.0,Bronze
C7825,F,35,30대,S,N,양천구,2018,12,57700.0,Bronze
C7826,M,46,40대,M,Y,강남구,2018,9,38500.0,Bronze
C7827,F,37,30대,S,N,송파구,2018,8,39700.0,Bronze
C7828,F,38,30대,S,N,관악구,2018,4,19000.0,Bronze
C7829,F,59,50대,M,N,광진구,2018,19,91000.0,Silver
C7830,F,20,20대,M,N,서대문구,2018,11,52200.0,Bronze
C7831,M,21,20대,M,Y,양천구,2018,18,87900.0,Bronze
C7832,F,22,20대,M,Y,강남구,2018,16,65500.0,Bronze
C7833,M,23,20대,S,N,광진구,2018,12,58200.0,Bronze
C7834,M,44,40대,M,Y,송파구,2018,12,55000.0,Bronze
C7835,M,45,40대,M,Y,동작구,2018,18,88400.0,Bronze
C7836,F,56,50대,M,Y,용산구,2018,14,61500.0,Bronze
C7837,F,27,20대,M,Y,광진구,2018,17,76500.0,Bronze
C7838,F,48,40대,M,Y,용산구,2018,16,74700.0,Bronze
C7839,M,59,50대,M,N,동작구,2018,12,55700.0,Bronze
C7840,M,50,50대,M,Y,강남구,2018,13,57200.0,Bronze
C7841,M,31,30대,S,N,강남구,2018,13,64900.0,Bronze
C7842,F,52,50대,M,Y,송파구,2018,13,58000.0,Bronze
C7843,M,33,30대,M,Y,양천구,2018,16,76200.0,Bronze
C7844,M,54,50대,M,Y,용산구,2018,20,94200.0,Silver
C7845,M,25,20대,S,N,강남구,2018,14,53500.0,Bronze
C7846,M,46,40대,M,N,용산구,2018,9,43700.0,Bronze
C7847,M,47,40대,M,Y,관악구,2018,10,45500.0,Bronze
C7848,F,48,40대,M,N,송파구,2018,8,34700.0,Bronze
C7849,M,29,20대,S,N,관악구,2018,5,27900.0,Bronze
C7850,F,20,20대,S,N,용산구,2018,6,27000.0,Bronze
C7851,M,18,10대,S,N,관악구,2018,10,43200.0,Bronze
C7852,M,42,40대,M,Y,강남구,2018,14,67000.0,Bronze
C7853,F,23,20대,M,N,용산구,2018,9,47200.0,Bronze
C7854,M,44,40대,M,Y,서초구,2018,14,55700.0,Bronze
C7855,M,55,50대,S,N,강남구,2018,7,37600.0,Bronze
C7856,M,46,40대,M,N,강남구,2018,7,35900.0,Bronze
